"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2018070346","99","3","964 ROSSVILLE RD","","LEWISBERRY","PA","17339","PROGRESS AUTO SALVAGE","7179385898","","","","","","N","","","","","","N","","","","","","","","2","99999999","05"
"2018019603","02","3","1798 BABCOCK BOULEVARD","","PITTSBURGH","PA","15209","JEFF CRITCHLOW AUTO BODY INC","4128211864","","","","","","N","","","","","","","","","","","","","","3","01014653","03"
"2018011797","05","99","3400 E MAIN STREET","","DANVILLE","IL","61832","TRANSCO INC","7402948129","080000","","","","","N","","","","","","N","","","","","","","","2","01062707","08"
"2018035406","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4122554000","","","","","","N","","","","","","N","","A-00976060","","","","","","3","","11"
"2018090623","04","1","632 HUNT VALLEY CIRCLE","","NEW KENSINGTON","PA","15068","SWANK CONSTRUCTION COMPANY LLC","7243356000","","","","","","N","","","","","","","","","","","","","","1","02145870","08"
"2018001780","05","1","4500 EARLY RD","","HARRISONBURG","VA","15104","MASTIC HARRISONBURG","4123514300","080000","","","","","N","","","","","","N","","","","","","","","1","01289635","08"
"2018112500","02","1","4292 BUTTERMILK HOLLOW RD","","WEST MIFFLIN","PA","15122","EXCLUSIVE SERVICES","4127061536","","","","","","N","","","","","","N","","99999999","","","","","","2","99999999","03"
"2018039131","03","1","8055 HWY 67 N","","TEXARKANA","AR","71854","SOUTHERN REFRIGERATED TRANSPORT","8663390492","080000","8","5","","","Y","1","1","","","","N","","","","","","","","2","00276010","08"
"2018046154","03","3","968 WEIRICH AVE","","WASHINGTON","PA","15301","NEWMANS LANDSCAPING AND TREE SER","7242250136","080000","","","","","N","","","","","","N","","","","","","","","1","02072626","04"
"2018040576","02","7","1260 STOOPS ROAD","","CORAOPOLIS","PA","15108","IRON CITY EXPRESS","7244572727","","","","","","N","","","","","","","","","","","","","","1","03048989","03"
"2018060057","02","1","2036 E WILLIAMS RD","","COLUMBUS","OH","43207","US CARGO AND COURIER SERVICES","6145522746","014500","","","","","N","","","","","","N","","","","","","","","1","02198987","03"
"2019015550","02","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER","8005236061","","","","","","N","","","","","","N","","","","","","","","2","00358655","02"
"2018031121","05","2","114 SOUTH WATER STREET","","KITTANNING","PA","16201","BRADIGANS","7245487654","080000","3","3","","","Y","1","1","","","","N","","","","","","","","2","01668017","08"
"2018068825","02","4","P O BOX 189","","CLINTON","PA","15026","PITTSBURGH RIGGING","9999999999","026000","","","","","N","","","","","","N","","","","","","","","2","00486579","03"
"2018102885","99","0","14002 E 21ST ST, SUITE 1","","TULSA","OK","74134","EAN HOLDINGS LLC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","99"
"2018008763","02","8","2601 NAVISTAR DRIVE","","LISLE","IL","60532","DURHAM SCHOOL SERVICES","2129158888","","","","","","N","","","","","","N","","6603","","","","","","1","00027964","10"
"2018098141","99","0","1064 BAILEY RUN RD","","TARENTUM","PA","15084","CHAD WLLER","9999999999","017000","","","","","N","","","","","","N","","","","","","","","1","","09"
"2018106574","01","99","462 CLAYPIKE ROAD","","ACME","PA","15610","JON FIRESTONE ELECTRIC LLC","7248246281","","","","","","N","","","","","","N","","","","","","","","1","22919121","05"
"2018036365","02","1","2480 RIDGE ROAD","","SOUTH PARK","PA","15129","CHEMWAY INC.","4122602557","014500","8","","","","Y","1","","","","","N","","","","","","","","2","02275528","02"
"2018029525","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","","","","","","N","","","","","","","","A-00976060","","","","","","2","","11"
"2018043515","04","99","300 MELAIR DR","","AYR","ON","N0B1E0","BEYOND TRANS INC","5196327781","038000","","","","","N","","","","","","N","","","","","","","","3","01472349","04"
"2018041086","02","8","345 SIXTH AVE","3RD FLOOR","PGH","PA","15222","PORT AUTHORITY","4125665500","","","","","","N","","","","","","N","","A00976060","","","","","","1","","11"
"2018097826","05","6","12250 WOODGLEN CR","","CLERMONT","FL","34711","M&M MOTORS INC","9734603156","025999","","","","","N","","","","","","N","","","","","","","","2","02121955","06"
"2018139310","02","8","245 6TH AVENUE","","PITTSBURGH","PA","15222","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018043736","02","1","3690 STATE RT 30","","LATROBE","PA","15650","FOX AND JAMES INC","4123701881","026000","","","","","N","","","","","","N","","121505","","","","","","3","01321899","03"
"2018110554","03","2","4366 MT PLEASANT ST NW","","NORTH CANTON","OH","44720","ADVANTAGE TANK LINES LLC","3308065956","080000","","","","","N","","","","","","N","","","","","","","","2","00469756","04"
"2018047062","03","8","509 ILLINOIS","","GILLESPIE","IL","62033","CAVALLO BUS LINES LLC","8005275675","026000","","","","","N","","","","","","N","","","","","","","","2","00124361","11"
"2018077783","02","1","800 CORPORATION DR.","","HOPEWELL","PA","15001","FEDEX EXPRESS","7245130516","032000","","","","","N","","","","","","N","","","","","","","","2","00086876","03"
"2019000383","05","1","2913 MILLENNIUM CIRCLE","","BILLINGS","FL","34446","MEADOW LARK TRANSPORT INC.","4062560063","080000","","","","","N","","","","","","N","","","","","","","","1","00046766","08"
"2018069078","03","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO.","4125665214","026000","","","","","N","","","","","","N","","A-0097606","","","","","","2","","11"
"2018054742","99","3","390 FOUNTAIN ST","","PITTSBURGH","PA","15238","LINETTE COMPANY INC","9999999999","025950","","","","","N","","","","","","N","","","","","","","","2","99999999","05"
"2018086025","03","4","RTE 422 / CURRIE RD","","PORTERSVILLE","PA","16051","MCCLYMONDS SUPPLY & TRANSIT CO","9999999999","083480","","","","","N","","","","","","N","","","","","","","","2","00269478","04"
"2018006588","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124222000","","","","","","N","","","","","","N","","A00976060","","","","","","2","","11"
"2018075928","02","8","2235 BEAVER AVE","","PGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COU","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018129944","02","8","2500 CLYDE AVENUE","","NORTH VERSAILLES","PA","15137","S&S TRANSIT INC","4128297351","","","","","","N","","","","","","","","","","","","","","1","02430663","10"
"2018017458","02","1","608 SMITH HILL RD","","STROUDSBURG","PA","18360","THE OTHER SIDE MOVERS","3472313883","","","","","","N","","","","","","N","","","","","","","","2","01181238","03"
"2018022568","03","2","36 LEEWARD DRIVE","","BRAMPTON","ON","L6S5V7","PAUL ABHISHEK LOGISTICS INC","9056430637","078940","3","","","","Y","1","","","","","N","","","","","","","","2","02269250","08"
"2018105501","02","0","1201 PITT ST","","PITTSBURGH","PA","15221","PEOPLES GAS","8007640111","","","","","","N","","","","","","N","","9999999999","","","","","","2","99999999","09"
"2018019481","05","1","405 SCHOOL ST","","WEST MIFFLIN","PA","15122","RONALD CHUHA","4129567507","080000","","","","","N","","","","","","N","","063547","","","","","","1","00038111","06"
"2018049776","03","1","3147 W. 169TH PL","","HAMMOND","IN","46323","UNITED PARCEL SERVICE","4123438500","080000","","","","","N","","","","","","N","","","","","","","","1","00021800","08"
"2018079766","01","8","345 6TH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","022500","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018128645","99","1","495 PITTSBURGH RD","","BUTLER","PA","16002","SILVER STAR MEATS","9999999999","026000","","","","","N","","","","","","N","","","","","","","","1","","09"
"2018088105","03","5","409 SAXONBURG BLVD","","SAXONBURG","PA","15068","THROWER TRUCKING INC","7243529421","","","","","","N","","","","","","N","","","","","","","","2","02185759","04"
"2018097258","02","8","2500 CLYDE AVE","","PITTSBURGH","PA","15137","S&S TRANSFER","4128297627","","","","","","N","","","","","","N","","","","","","","","2","02430663","10"
"2018022547","05","3","628 HYERS RUN ROAD","","BURNSVILLE","WV","26335","MIKE TODD & SONE TRUCKING","8166463975","080000","","","","","N","","","","","","N","","","","","","","","1","02178653","08"
"2018061259","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY- ALLEGHENY CO.","4125665214","026000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018044851","04","3","2000 COMMERCE LOOP STE","","N HUNTINGDON","PA","15642","ALLEGHENY RECOVERY CORP.","4122605514","073280","","","","","N","","","","","","N","","","","","","","","2","02088083","04"
"2018044147","05","2","300 LIONVILLE STATION ROAD","","CHESTER SPRINGS","PA","194259601","PENN TANK LINES","7812493833","080000","3","","","","Y","1","","","","","N","","","","","","","","1","00264473","08"
"2018100245","03","4","457 DAVIDSON ROAD","","PITTSBURGH","PA","15239","CALIBER LOGISTICS","4126065818","","","","","","N","","","","","","U","","A-8914576","","","","","","1","02274928","04"
"2018019582","05","3","908 BROADWAY ST EXT","","MASURY","OH","44438","PI AND I MOTOR EXPRESS INC","7246107709","080000","","","","","N","","","","","","N","","","","","","","","2","00122443","06"
"2018138283","03","3","513 MINE ROAD","","CLARKSBURG","PA","15725","ON SITE TRANSPORT INC","7245491269","","","","","","N","","","","","","","","","","","","","","1","00196220","08"
"2018105810","04","99","1306 MAIN STREET","","CRESCENT","PA","15046","GPB WASTE OH-PA LLC","7244572727","082000","","","","","N","","","","","","N","","","","","","","","1","03048989","04"
"2018040940","03","0","1090 GREGG STATION","","OAKDALE","PA","15071","FORD","9999999999","","","","","","N","","","","","","","","99999","","","","","","1","99999999","00"
"2018012238","04","4","400 KECK ST PO BOX 430","","SEWARD","PA","15954","M3C TRUCKING","8005222372","","","","","","N","","","","","","U","","100693","","","","","","1","00163516","04"
"2018084304","02","8","4 RIVER RD","","MCKEES ROCKS","PA","15136","COMMUNITY TRANSPORT INC DBA COMM","4123310800","","","","","","N","","","","","","N","","","","","","","","1","02430646","10"
"2018107242","03","4","459 DAVIDSON RD","","PITTSBURGH","PA","15239","A. LIBERONI INC.","4126065818","073000","","","","","N","","","","","","N","","A-894576","","","","","","1","02274928","04"
"2018045960","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018047781","02","7","414 GRANT STREET","","PGH","PA","15219","PGH PUBLIC WORKS","4122552790","","","","","","N","","","","","","N","","0000","","","","","","2","","99"
"2018044167","02","3","6041 BENORE ROAD","","TOLEDO","OH","43612","NORTHERN STEEL TRANSPORT","7244835343","080000","","","","","N","","","","","","N","","151224","","","","","","3","00154454","08"
"2018079587","04","8","345 SIXTH AVE","","PITYSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018137060","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018031409","02","1","118 CRESCENT HILL DR","","SARVER","PA","16055","SANEL INC","9999999999","013200","","","","","N","","","","","","N","","","","","","","","2","99999999","03"
"2018053947","02","1","435 HUNTER ROAD EXT","","GREENSBURG","PA","15601","MANOR HOUSE KITCHENS","7245520164","012300","","","","","N","","","","","","N","","","","","","","","2","00571211","03"
"2018031648","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","099999","","","","","N","","","","","","N","","","","","","","","1","00099999","99"
"2018045765","02","1","2765 SOUTH PARK RD.","","BETHEL PARK","PA","15102","US POSTAL SERVICE","8002758777","000000","","","","","N","","","","","","N","","","","","","","","2","","02"
"2019007511","02","99","1408 TOWNSHIP TR 381","","STEUBENVILLE","OH","43952","CFHJ ENTERPRISES","9999999999","","","","","","N","","","","","","N","","","","","","","","2","","08"
"2018045548","99","99","411 7TH AVENUE","","PITTSBURGH","PA","15219","DUQUENSE LIGHT COMPANY","4123937100","019500","","","","","N","","","","","","N","","","","","","","","2","00413803","09"
"2018033476","02","3","400 POPLAR STREET","","PITTSBURGH","PA","15223","OVERHEAD DOOR COMPANY OF GREATER","4127814000","019500","","","","","N","","","","","","N","","","","","","","","2","01821477","03"
"2018131685","03","8","345 6TH AVENUE 3RD FLOOR","","PITTSBURGH","OA","15222","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","066780","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2018100063","02","8","1110 MIDDLESEX ST","","GIBSONIA","PA","15044","STUDENT TRANSPORTATION OF AMERIC","7245024614","","","","","","N","","","","","","N","","","","","","","","1","99999999","11"
"2018002789","02","1","399 BRENTWOOD DR","","GREENVILLE","PA","16125","INTERLINK RECOVERY SERVICES","7246462700","","","","","","N","","","","","","N","","MC637891","","","","","","1","01585502","03"
"2018032354","02","8","2030 SWALLOW HILL RD","","PITTSBURGH","PA","15220","CHARTIERS VALLEY SCHOOL DISTRICT","4129999999","","","","","","N","","","","","","N","","","","","","","","3","99999999","11"
"2018119643","04","1","3010 SASSAFRAS WAY","","PITTSBURGH","PA","15201","PGW AUTO GLASS","7406324207","","","","","","N","","","","","","N","","","","","","","","1","00996472","03"
"2018098617","02","1","4746 WILLIAM FLYNN HWY","","ALLISON PARK","PA","15101","SHAKA EPOXY INC","4123453911","","","","","","N","","","","","","","","","","","","","","2","03128219","03"
"2018098617","05","1","134 FLOWERY LN","","ALUM","PA","15521","OLD SCHOOL TRUCKING","8144942029","080000","","","","","N","","","","","","N","","","","","","","","5","03155700","08"
"2018134936","03","0","632 HUNT VALLEY CIRCLE","","NEW KENSINGTON","PA","15068","SWANK CONSTRUCTION","7243356000","","","","","","N","","","","","","N","","","","","","","","2","02145870","07"
"2019000162","02","1","8779 CARLISLE PIKE","","MECHANICSBURG","PA","17050","GROFF TRACTOR & EQUIPMENT","7247138102","019500","","","","","N","","","","","","N","","","","","","","","2","01334714","03"
"2019000162","05","3","6115 SW LELAND AVENUE","","DES MOINES","IA","50321","TMC","8002472460","080000","","","","","N","","","","","","N","","","","","","","","3","00087409","08"
"2018136791","02","8","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT","4122777440","999999","","","","","N","","","","","","N","","999999999","","","","","","2","00999999","11"
"2018122575","02","8","2235 BEAVER AVENUE","PITTSBURGH","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018084951","04","4","8020 ROWAN ROAD","","CRANBERRY","PA","16066","CRANBERRY SUPPLY COMPANY","7247761610","073280","","","","","N","","","","","","N","","","","","","","","1","00834695","04"
"2018105886","02","1","4121 CAMPBELLS RUN RD","","PITTSBURGH","PA","15205","SUEHR CARGO SERVICES","3045514742","010000","","","","","N","","","","","","N","","","","","","","","2","02818250","03"
"2018098975","02","1","1500 TRUMBULL AVE","","GIRARD","OH","44420","AIM LEASING","4123815417","026000","","","","","N","","","","","","N","","","","","","","","1","00209939","03"
"2018063275","02","8","714 EKASTOWN RD","","SARVER","PA","16055","ABC TRANSIT INC.","4123101110","","","","","","N","","","","","","","","","","","","","","2","02420569","11"
"2018121297","02","4","555 WASHINGBTON RD","","PITTSBURGH","PA","15228","MT LEBANON","4123433400","035000","","","","","N","","","","","","N","","","","","","","","2","99999999","09"
"2018008250","05","0","3400 EAST MAIN","","DANVILLE","IL","61832","TRANSCO INC","9194277300","072000","","","","","N","","","","","","N","","","","","","","","1","01062707","06"
"2020099121","99","4","1919 HOMESTEAD DUQUESNE","","WEST MIFFLIN","PA","15122","KBK TRUCKING INC","9999999999","073000","","","","","N","","","","","","","","","","","","","9","2","","99"
"2018064043","05","1","632 HUNT VALLEY CIRCLE","","NEW KENSINGTON","PA","15068","SWANK CONSTRUCTION","7243356000","080000","","","","","N","","","","","","N","","","","","","","","1","02145870","08"
"2018067872","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019001634","03","0","732 TERRACE COURT","","SCHAUMBURG","IL","60193","CTS TRANSIT INC","8479605826","080000","","","","","N","","","","","","N","","","","","","","","1","01476808","04"
"2018138690","05","1","5728 N MURUYAMA AVE","","FRESNO","CA","93723","JN TRANSPORT INC","5592838661","080000","","","","","N","","","","","","N","","","","","","","","1","02433078","09"
"2018112762","99","99","10233 GOVERNOR LANE BLVD","","WILLIAMSPORT","MA","21795","BSE TRAILER LEASING","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","06"
"2018027180","03","3","6201A S. ACE INDUSTRIAL","","CUDAHY","WI","53110","BRIAN INC.","4143772969","080000","","","","","N","","","","","","N","","","","","","","","1","02094074","04"
"2018088825","02","8","200 JHF DR","","PITTSBURGH","PA","15217","JEWISH ASSOCIATION ON AGING","9999999999","","","","","","N","","","","","","N","","","","","","","","2","99999999","10"
"2018049558","02","1","1 JOHN STREET","","MC KEES ROCKS","PA","15136","RED DIAMOND TRUCKING","4123980920","026000","","","","","N","","","","","","N","","","","","","","","2","01738977","05"
"2018073157","02","2","2876 STATE ROUTE 286","","SALTSBURG","PA","15681","CABLE ENTERPRIZES","7247874015","080000","","","","","N","","","","","","N","","","","","","","","1","00085150","08"
"2018072631","99","1","400 NW 56TH ST","","LINCOLN","NE","68528-8842","CRETE CARRIER CORP","4024714435","034000","","","","","N","","","","","","N","","","","","","","","2","00073705","05"
"2018060810","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4122551385","026000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018002003","02","1","PO DRAWER 2128 MD WD 53","","DALTON","GA","30722","SHAW TRANSPORT INC","7246831457","080000","","","","","N","","","","","","U","","","","","","","","2","00188556","03"
"2018040526","04","4","2930 DUSS AVENUE","","AMBRIDGE","PA","15003","DIAMOND HEAD TRUCKING","7242665266","069580","","","","","N","","","","","","N","","8913415","","","","","","1","02127975","04"
"2018046082","03","99","1200 LEBANON ROAD","UNIT 440","WEST MIFFLIN","PA","15122","AMERICAN NATURAL SUPPLY LLC","4124899981","","3","","","","Y","1","","","","","U","","","","","","","","2","00233273","04"
"2018079560","02","1","PO BOX 21502","","PHOENIX","AZ","85036","U-HAUL CO OF ARIZONA","6022636811","999999","","","","","N","","","","","","N","","","","","","","","1","00428517","03"
"2018063327","99","0","2810 LEO RD","","ALLISON PARK","PA","15101","SAL LEO'S TREE SERVICE","4124875201","026000","","","","","N","","","","","","N","","","","","","","","2","02268435","06"
"2018048153","03","4","2340 2ND AVE","","PITTSBURGH","PA","15219","LINDY PAVING","4122814389","073280","","","","","N","","","","","","N","","","","","","","","1","00418111","04"
"2018118639","99","8","225 CLEVER RD","","MCKEES ROCKS","PA","15136","MONTOUR SCHOOL DISTRICT","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","11"
"2018127304","04","1","552 MELANIE LANE","","SOMERSET","KY","42503","COPPER CREEK CARRIERS","6064168844","","","","","","N","","","","","","N","","","","","","","","1","03115381","06"
"2018121501","99","8","5000 FORBES AVE","","PITTSBURGH","PA","15213","CARNEGIE MELLON UNIVERSITY","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","10"
"2018010874","03","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL LT","7175616022","026000","","","","","N","","","","","","N","","00121989","","","","","","4","01325605","09"
"2018111183","02","8","1370 WASHIGTON PIKE","","BRIDGEVILLE","PA","15017","STA OF PA","4122498370","","","","","","N","","","","","","N","","","","","","","","2","","11"
"2018068173","03","99","PO BOX 1042","","STOTTS","MO","65756","MCINTOSH TRUCKING LLC","4172550874","021000","","","","","N","","","","","","N","","","","","","","","2","02591806","08"
"2018049032","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019001974","02","7","234 LANDFILL RD","","SCOTTDALE","PA","15683","GREENRIDGE WASTE SERVICES","6158386395","073280","","","","","N","","","","","","N","","","","","","","","1","00960505","03"
"2018118669","04","4","3790 STATE ROUTE 7","","NEW WATERFORD","OH","44445","DYNAMIC LEASING LTP","3308920164","080000","","","","","N","","","","","","N","","A-00496705","","","","","","2","00720485","04"
"2018112729","03","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124222000","040000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018135925","06","99","S 100 CHANCELLOR DRIVE","","ORLANDO","FL","32809","NEXTRAN CORPORATION RENTAL","7185005917","","","","","","N","","","","","","U","","99999999","","","","","","1","00999999","99"
"2018051008","02","3","2921 KNOWLSON AVE","","PITTSBURGH","PA","15226","MEREDITH LYNNE KOON","9999999999","026000","","","","","N","","","","","","N","","","","","","","","1","99999999","03"
"2018007133","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4122377000","","","","","","N","","","","","","","","A-00976060","","","","","","2","","11"
