"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2019031604","03","4","17TH & A","","HARRISBURG","PA","17120","PENN DOT","8007366368","058400","","","","","N","","","","","","N","","","","","","","","1","","04"
"2019113592","02","1","1801 LINCOLN HIGHWAY","","NORTH VERSAILLES","PA","15137","MAROADI TRANSFER & STOAGE","4122434343","025999","","","","","N","","","","","","N","","A97588","","","","","","1","00137748","03"
"2019115155","06","1","1625 S BROADWAY","","DE PERE","WI","54115","OVEL","9203390110","031003","","","","","N","","","","","","N","","","","","","","","1","00166046","08"
"2019078101","03","1","9804 EAST AVE S12","","LITTLE ROCK","CA","93543","LITTLE ROCK SHIPPING INC.","9166577971","080000","","","","","N","","","","","","N","","","","","","","","1","03011829","09"
"2019133322","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY-ALLEGHRNY COUNTY","4125665214","026000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2019020300","02","1","11000 N MOPAC EXPRESSWAY SUITE","","AUSTIN","TX","78759","TANKNOLOGY INC","5124516334","013000","","","","","N","","","","","","N","","","","","","","","1","00478701","02"
"2019109077","02","1","5 COMMERCE DR","","PLUM","PA","15239","FEDERAL EXPRESS CORPORATION","8004633339","999999","","","","","N","","","","","","N","","","","","","","","2","","02"
"2019070056","02","7","121 BRICKYARD ROAD","","MARS","PA","16046","VOGEL DISPOSAL SERVICE INC","7246251511","","","","","","N","","","","","","U","","","","","","","","2","00290052","03"
"2019094097","99","1","229 AIRPORT ROAD","","CLINTON","NC","28328","G&M CARR TRUCKING","9103918803","999999","","","","","N","","","","","","N","","","","","","","","2","02360513","05"
"2019101720","05","99","14507 FRONTIER RD.","","OMAHA","NE","68138","C.L. WERNER INC.","7246974463","999999","","","","","N","","","","","","N","","7575-1","","","","","","2","00053467","08"
"2019089247","99","8","9 CRESENT ST","","ETNA","PA","15223","ALLEGHENY TRANSPORTATION SERVICE","9999999999","999999","","","","","N","","","","","","N","","","","","","","","3","","11"
"2019101056","02","8","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","4128210300","999999","","","","","N","","","","","","N","","","","","","","","2","","12"
"2019042342","03","8","20 IRVINE ST","","TRENTON","NJ","08638","STOUTS CARRIER SERVICE","2158203526","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2019064861","05","0","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","080000","","","","","","","","","","","N","","","","","","","","2","","08"
"2019054587","05","3","2747 LEGIONVILLE ROAD","","AMBRIDGE","PA","15003","BEE MAC","8002828781","999999","","","","","N","","","","","","","","","","","","","","1","00388467","08"
"2019054587","04","7","121 BRICKYARD ROAD","","MARS","PA","16046","VOGEL DISPOSAL SERVICE","7246251511","999999","","","","","N","","","","","","N","","","","","","","","2","00290052","04"
"2019023979","08","1","6717 BANNER LAKE CIR","","ORLANDO","DU","32821","SUV TRANSPORT CORP","3477222535","026000","","","","","N","","","","","","N","","","","","","","","2","03048488","08"
"2019096749","02","3","1315 PLEASANT HILL RD","","WEXFORD","PA","15090","CREA EXCAVATING INC","7249352959","030000","","","","","N","","","","","","N","","","","","","","","3","00893342","03"
"2019059711","02","8","CLEVER ROAD","","MCKEES ROCKS","PA","15136","MONTOUR SCHOOL DISTRICL","4127882879","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2019063363","01","4","3000 WASHINGTON PIKE","","BRIDGEVILLE","PA","15017","GILLECE","8003876223","025950","","","","","N","","","","","","N","","","","","","","","1","01925729","03"
"2019095830","02","99","N/A","N/A","N/A","PA","15206","VERIZON","4129999999","033000","","","","","N","","","","","","N","","","","","","","","2","00033234","99"
"2019007528","03","1","521 ANDERSON ROAD","","ENON VALLEY","PA","16120","DAVID HAFFEY","7246511826","","","","","","N","","","","","","N","","","","","","","","1","00034808","04"
"2019007528","03","3","601 MARO ROAD","","APOLLO","PA","15613","PAUL RIGGLE & SONS LEASING INC","7247273477","","","","","","N","","","","","","N","","","","","","","","2","00022641","04"
"2019031282","04","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4125665214","050000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019125299","04","99","345 6TH AVENUE 3RD FLOOR","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY CO","4125665500","999999","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2019108407","05","3","3400 W 4TH AVE","","GARY","IN","46406","PGT TRUCKING INC","4196569562","080000","","","","","N","","","","","","N","","","","","","","","2","00192897","08"
"2019063709","99","0","785 ARCH  ST","","CARNEGIE","PA","15106","FIELDCREST STEEL CORP","9999999999","025500","","","","","","","","","","","N","","","","","","","","2","","00"
"2019033998","04","8","7273 STATE ROAD","","NEENAH","WI","54956","MATHEWS BUS COMPANY","7245310203","999999","","","","","N","","","","","","N","","SC60830","","","","","","1","","11"
"2021027407","02","99","2235 BEAVER AVE","","PGH","PA","15233","PORT AUTHORITY","4122551350","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2019065200","99","0","141 STEUBEN ST","","PITTSBURGH","PA","15220","P2 CONTRACTING LLC","9999999999","013200","","","","","N","","","","","","N","","","","","","","","1","","02"
"2019065200","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","040000","","","","","N","","","","","","","","A-00976060","","","","","","2","","11"
"2019117228","01","1","445 SOUTH MAIN STREET","","PITTSBURGH","PA","15220","F5 CONSTRUCTION SERVICES LLC","4129537563","010050","","","","","N","","","","","","N","","UNKNOWN","","","","","","2","","02"
"2019057044","03","4","RD 1 BOX 717","","SCOTTSDALE","PA","15683","REPUBLIC SERVICES","7248879400","023000","","","","","N","","","","","","N","","999999","","","","","","1","09999999","04"
"2019026358","02","3","18 DRYSPRING LANE","","FARMINGTON","WV","26571","HARMAN TRUCKING LLC","3042821394","017241","","","","","N","","","","","","N","","","","","","","","2","03007077","08"
"2019021833","05","1","1155 STOOPS FERRY ROAD","","MOON TWP","PA","15108","ARL TRANSPORT","4129061324","084500","","","","","N","","","","","","N","","","","","","","","1","00186375","08"
"2019118560","02","7","1220 MCKEE STREET","","MCKEES ROCKS","PA","15136","THE HOLDEN CORPORATION","8006423791","019500","","","","","N","","","","","","N","","","","","","","","1","00364088","00"
"2019009766","02","0","2335 SAXONBURG BLVD","","CHESWICK","PA","15024","LANE'S CONSTRUCTION","7248259176","011000","","","","","N","","","","","","N","","","","","","","","1","00027813","02"
"2019047471","02","1","1025 MOUNTAIN VIEW DRIVE","","WEST MIFFLIN","PA","15122","LOWES HOME CENTERS LLC","4127143015","026000","","","","","N","","","","","","N","","","","","","","","1","00097235","09"
